JDA,T_LST,TaC_60m,spd_60m,spdV60m,dirV60m,sdir60m,e__10m,rh_10m,Tdp_10m,TaC_10m,spd_10m,spdV10m,dirV10m,sdir10m,baroKPa,radW/m2,netW/m2,Ta_diff,asp_60m,asp_10m,battVDC,precpmm,T_LST,JDA
196,08:15,18.84,5.08,5.06,188.02,4.68,2.0977,97.60,18.23,18.38,2.30,2.26,194.04,10.54,99.99,28.68,18.73,0.009,100.00,100.00,12.920,0.0,08:15,196
196,08:30,18.72,4.83,4.64,202.30,16.20,2.1032,96.98,18.27,18.49,2.45,2.15,210.89,28.46,100.00,35.78,23.16,0.005,100.00,100.00,12.918,0.0,08:30,196
196,08:45,18.43,3.37,3.34,247.99,8.07,2.1476,97.89,18.60,18.64,1.98,1.90,266.31,16.29,100.02,52.93,35.19,-0.004,100.00,100.00,12.916,0.0,08:45,196
196,09:00,18.47,4.00,3.98,236.18,5.52,2.1044,94.92,18.27,18.75,2.60,2.51,239.48,15.53,100.03,52.15,34.57,-0.006,100.00,100.00,12.913,0.0,09:00,196
196,09:15,18.56,4.11,4.08,246.43,6.47,2.1177,96.18,18.38,18.79,2.39,2.34,245.94,11.13,100.05,42.54,28.77,-0.005,100.00,100.00,12.912,0.0,09:15,196
196,09:30,18.68,4.95,4.90,241.87,8.13,2.1344,95.62,18.50,18.93,3.21,3.16,236.87,10.48,100.06,43.94,27.31,-0.005,100.00,100.00,12.910,0.0,09:30,196
196,09:45,18.35,5.06,5.03,235.01,6.86,2.1312,96.50,18.48,18.64,2.98,2.92,239.07,12.16,100.05,37.84,23.62,-0.006,100.00,100.00,12.910,0.0,09:45,196
196,10:00,18.09,4.23,4.19,234.15,7.87,2.1320,98.56,18.48,18.23,2.52,2.45,235.72,13.33,100.04,36.49,23.92,-0.003,100.00,100.00,12.909,0.0,10:00,196
196,10:15,18.01,2.95,2.90,242.34,10.31,2.1344,99.49,18.50,17.93,1.92,1.87,243.47,12.74,100.04,48.71,32.15,0.001,100.00,100.00,12.908,0.0,10:15,196
196,10:30,18.12,1.96,1.91,259.63,12.36,2.1673,99.64,18.75,18.12,1.41,1.23,246.34,28.59,100.04,65.00,43.09,0.000,100.00,100.00,12.908,0.0,10:30,196
196,10:45,18.12,2.29,2.25,233.52,9.89,2.1654,99.50,18.73,18.22,1.91,1.86,214.36,13.16,100.06,57.49,38.56,-0.002,100.00,100.00,12.907,0.0,10:45,196
196,11:00,18.17,2.01,1.98,236.77,10.61,2.1673,99.54,18.75,18.29,1.65,1.59,215.34,14.96,100.07,57.52,38.38,-0.002,100.00,100.00,12.905,0.0,11:00,196
196,11:15,18.16,3.10,3.04,217.06,11.08,2.1652,99.52,18.73,18.32,2.50,2.47,206.63,8.94,100.05,37.52,23.91,-0.003,100.00,100.00,12.904,0.0,11:15,196
196,11:30,18.19,5.04,4.96,191.13,10.18,2.1500,99.50,18.62,18.28,3.05,2.93,188.94,15.54,100.00,26.47,15.89,-0.002,100.00,100.00,12.904,0.0,11:30,196
196,11:45,18.28,7.55,7.52,180.96,5.09,2.1634,99.51,18.72,18.41,3.83,3.71,182.22,13.99,99.93,36.49,23.45,-0.002,100.00,100.00,12.904,0.0,11:45,196
196,12:00,18.45,8.27,8.10,188.02,11.56,2.1813,99.53,18.85,18.56,4.50,4.24,191.78,19.46,99.86,60.50,41.16,-0.002,100.00,100.00,12.904,0.0,12:00,196
196,12:15,18.77,7.74,7.67,193.67,7.86,2.2247,99.50,19.17,18.87,4.93,4.81,197.42,12.41,99.78,85.98,57.83,-0.002,100.00,100.00,12.903,0.0,12:15,196
196,12:30,18.94,5.88,5.77,186.97,10.83,2.2582,99.48,19.41,19.04,3.54,3.47,193.23,11.69,99.74,115.72,73.71,-0.002,100.00,100.00,12.902,0.0,12:30,196
196,12:45,19.25,6.64,6.53,192.30,10.54,2.3155,99.36,19.81,19.32,4.12,3.99,199.50,14.89,99.70,169.80,107.84,-0.001,100.00,100.00,12.898,0.0,12:45,196
196,13:00,19.56,6.67,6.55,198.74,10.74,2.3365,98.52,19.96,19.54,4.49,4.37,206.93,13.49,99.71,222.65,140.95,0.000,100.00,100.00,12.894,0.0,13:00,196
196,13:15,20.00,5.69,5.62,214.78,9.32,2.3757,97.72,20.23,19.89,3.92,3.77,219.57,15.94,99.73,260.11,164.66,0.002,100.00,100.00,12.889,0.0,13:15,196
196,13:30,20.37,6.80,6.69,211.84,10.09,2.4108,96.63,20.46,20.13,2.81,2.71,217.16,14.94,99.74,174.88,107.66,0.005,100.00,100.00,12.879,0.0,13:30,196
196,13:45,20.25,6.82,6.72,214.95,9.81,2.4102,96.61,20.46,20.12,2.53,2.46,220.43,14.21,99.78,243.79,154.38,0.002,100.00,100.00,12.872,0.0,13:45,196
196,14:00,20.12,4.00,3.86,208.32,15.16,2.4189,97.64,20.52,20.18,1.12,1.07,210.81,16.13,99.79,218.81,140.36,-0.001,100.00,100.00,12.865,0.0,14:00,196
196,14:15,20.22,4.74,4.61,191.38,13.50,2.4322,97.80,20.61,20.32,1.87,1.79,204.43,16.97,99.79,178.95,116.03,-0.002,100.00,100.00,12.859,0.0,14:15,196
196,14:30,20.28,3.16,3.09,198.51,12.51,2.4106,97.54,20.46,20.33,0.88,0.85,206.45,16.09,99.81,98.60,64.06,-0.001,100.00,100.00,12.853,0.0,14:30,196
196,14:45,20.25,2.03,1.97,214.34,13.53,2.4470,98.27,20.70,20.34,0.11,0.11,227.94,7.71,99.85,45.97,29.36,-0.002,100.00,100.00,12.850,0.0,14:45,196
196,15:00,20.19,1.88,1.83,214.13,13.05,2.4255,98.56,20.56,20.23,0.03,0.04,239.37,0.00,99.85,21.74,10.81,-0.001,100.00,100.00,12.850,0.0,15:00,196
196,15:15,20.12,2.25,2.17,210.25,15.16,2.4211,99.27,20.53,20.14,0.23,0.20,201.12,30.98,99.84,13.19,3.91,-0.000,100.00,100.00,12.851,0.0,15:15,196
196,15:30,20.05,1.81,1.74,273.49,15.41,2.4209,99.58,20.53,20.14,0.10,0.09,325.35,20.07,99.86,12.05,5.49,-0.002,100.00,100.00,12.853,0.0,15:30,196
196,15:45,20.01,2.52,2.44,223.65,14.60,2.4057,99.52,20.43,20.10,0.41,0.38,200.61,21.71,99.83,38.36,23.29,-0.002,100.00,100.00,12.856,0.0,15:45,196
196,16:00,19.97,3.22,3.07,186.40,17.54,2.4149,99.57,20.49,20.09,0.27,0.26,159.93,10.41,99.78,47.82,29.13,-0.002,100.00,100.00,12.858,0.0,16:00,196
196,16:15,19.99,3.44,3.41,164.23,8.23,2.4156,99.56,20.49,20.14,0.37,0.36,172.22,17.86,99.78,24.32,12.85,-0.003,100.00,100.00,12.860,0.0,16:15,196
196,16:30,19.92,2.65,2.51,143.55,18.46,2.4078,99.52,20.44,20.16,0.19,0.18,135.03,18.55,99.77,29.82,17.47,-0.005,100.00,100.00,12.862,0.0,16:30,196
196,16:45,19.86,2.67,2.45,84.73,23.46,2.4004,99.51,20.39,20.08,0.33,0.32,70.69,13.47,99.78,37.05,20.48,-0.004,100.00,100.00,12.864,0.0,16:45,196
196,17:00,19.92,2.67,2.51,122.72,20.02,2.4239,99.56,20.55,20.16,0.35,0.28,137.02,35.39,99.78,93.69,59.98,-0.005,100.00,100.00,12.865,0.0,17:00,196
196,17:15,19.97,3.08,3.03,115.96,10.39,2.4368,99.56,20.64,20.28,0.42,0.40,115.60,16.46,99.77,130.35,83.63,-0.006,100.00,100.00,12.864,0.0,17:15,196
196,17:30,20.06,3.28,3.24,127.72,9.13,2.4472,99.57,20.70,20.39,0.59,0.58,120.26,11.24,99.75,108.03,66.20,-0.007,100.00,100.00,12.862,0.0,17:30,196
196,17:45,20.12,3.57,3.54,132.66,6.98,2.4567,99.51,20.77,20.42,0.43,0.41,132.60,13.40,99.75,70.34,41.74,-0.006,100.00,100.00,12.860,0.0,17:45,196
196,18:00,20.18,3.49,3.46,133.34,6.70,2.4539,99.55,20.75,20.40,0.34,0.33,132.06,12.39,99.75,33.19,17.12,-0.004,100.00,100.00,12.859,0.0,18:00,196
196,18:15,20.20,3.55,3.48,144.61,10.91,2.4510,99.57,20.73,20.35,0.33,0.31,145.64,18.83,99.76,17.20,5.71,-0.003,100.00,100.00,12.859,0.0,18:15,196
196,18:30,20.24,4.20,4.15,151.10,9.20,2.4464,99.57,20.70,20.30,0.43,0.42,152.13,12.80,99.76,15.79,4.27,-0.001,100.00,100.00,12.860,0.0,18:30,196
196,18:45,20.28,4.25,4.16,155.04,11.52,2.4482,99.61,20.71,20.29,0.42,0.39,157.00,21.20,99.76,9.20,0.17,-0.000,100.00,100.00,12.863,0.0,18:45,196
196,19:00,20.25,6.31,6.27,177.20,6.38,2.4496,99.57,20.72,20.23,0.61,0.60,187.93,12.95,99.75,6.23,-1.68,0.001,100.00,100.00,12.865,0.0,19:00,196
196,19:15,20.20,6.38,6.35,176.93,6.32,2.4433,99.53,20.68,20.23,0.60,0.59,186.16,12.32,99.73,3.77,-6.02,-0.000,100.00,100.00,12.867,0.0,19:15,196
196,19:30,20.25,6.12,6.08,171.78,7.15,2.4498,99.62,20.72,20.22,0.61,0.60,175.52,10.80,99.72,0.04,-8.62,0.001,100.00,100.00,12.869,0.0,19:30,196
196,19:45,20.23,5.28,5.21,186.08,9.41,2.4383,99.54,20.65,20.23,0.54,0.53,201.85,12.07,99.73,-1.33,-5.84,-0.000,100.00,100.00,12.872,0.0,19:45,196
196,20:00,20.21,6.24,6.19,174.62,7.38,2.4316,99.52,20.60,20.25,0.62,0.60,181.54,13.03,99.71,-1.91,-7.15,-0.001,100.00,100.00,12.873,0.0,20:00,196
196,20:15,20.20,5.90,5.87,176.70,6.33,2.4378,99.56,20.64,20.42,0.48,0.47,187.99,14.01,99.73,-2.05,-6.34,-0.004,100.00,100.00,12.875,0.0,20:15,196
196,20:30,20.22,5.10,5.08,175.78,5.71,2.4354,99.55,20.63,20.44,0.33,0.32,186.09,13.20,99.74,-2.06,-5.93,-0.004,100.00,100.00,12.876,0.0,20:30,196
196,20:45,20.28,3.91,3.82,168.16,12.00,2.4370,99.56,20.64,20.45,0.20,0.18,170.58,26.16,99.75,-2.06,-5.73,-0.003,100.00,100.00,12.877,0.0,20:45,196
196,21:00,20.26,2.65,2.61,125.18,9.93,2.4462,99.58,20.70,20.45,0.19,0.18,89.52,9.69,99.74,-2.14,-5.50,-0.004,100.00,100.00,12.878,0.0,21:00,196
196,21:15,20.26,2.43,2.37,108.54,12.69,2.4257,99.57,20.56,20.41,0.08,0.08,87.25,8.38,99.74,-2.29,-6.29,-0.003,100.00,100.00,12.879,0.0,21:15,196
196,21:30,20.28,3.07,3.00,118.15,12.30,2.4327,99.58,20.61,20.38,0.21,0.21,91.39,7.96,99.73,-2.35,-7.06,-0.002,100.00,100.00,12.880,0.0,21:30,196
196,21:45,20.31,3.22,3.13,96.46,13.89,2.4378,99.59,20.64,20.44,0.25,0.25,75.94,10.66,99.72,-2.38,-5.45,-0.003,100.00,100.00,12.881,0.0,21:45,196
196,22:00,20.32,3.16,3.12,79.48,8.89,2.4231,99.53,20.55,20.40,0.12,0.12,63.77,12.82,99.72,-2.33,-5.32,-0.002,100.00,100.00,12.882,0.0,22:00,196
196,22:15,20.41,3.19,3.16,89.94,7.77,2.4232,99.53,20.55,20.46,0.21,0.20,77.82,11.26,99.71,-2.39,-4.85,-0.001,100.00,100.00,12.883,0.0,22:15,196
196,22:30,20.47,3.46,3.43,80.90,6.38,2.4286,99.53,20.58,20.50,0.17,0.17,62.84,13.11,99.72,-2.40,-4.69,-0.001,100.00,100.00,12.883,0.0,22:30,196
196,22:45,20.61,4.04,4.02,71.62,6.39,2.4352,99.62,20.62,20.45,0.28,0.27,53.97,14.07,99.72,-2.44,-4.68,0.003,100.00,100.00,12.884,0.0,22:45,196
196,23:00,20.56,4.63,4.61,70.90,5.34,2.4558,99.57,20.76,20.57,0.27,0.26,66.75,14.47,99.72,-2.41,-4.79,-0.000,100.00,100.00,12.884,0.0,23:00,196
196,23:15,20.52,4.20,4.17,64.26,6.82,2.4570,99.58,20.77,20.48,0.20,0.19,58.07,13.03,99.72,-2.41,-4.65,0.001,100.00,100.00,12.884,0.0,23:15,196
196,23:30,20.56,4.24,4.22,68.86,6.17,2.4518,99.59,20.74,20.63,0.17,0.17,71.35,14.12,99.71,-2.45,-4.54,-0.001,100.00,100.00,12.884,0.0,23:30,196
196,23:45,20.59,4.50,4.47,69.09,6.03,2.4647,99.57,20.82,20.62,0.28,0.27,66.95,14.82,99.72,-2.53,-3.80,-0.001,100.00,100.00,12.884,0.0,23:45,196
197,00:00,20.42,3.50,3.47,64.86,7.67,2.4561,99.55,20.76,20.55,0.15,0.14,60.13,17.00,99.71,-2.56,-4.41,-0.003,100.00,100.00,12.883,0.0,00:00,197
197,00:15,20.37,4.33,4.29,70.48,7.00,2.4577,99.58,20.77,20.57,0.36,0.35,72.81,12.34,99.70,-2.44,-4.74,-0.004,100.00,100.00,12.884,0.0,00:15,197
197,00:30,20.33,4.84,4.81,72.33,5.87,2.4583,99.62,20.78,20.55,0.39,0.38,78.16,12.09,99.68,-2.44,-4.31,-0.004,100.00,100.00,12.884,0.0,00:30,197
197,00:45,20.32,4.96,4.92,71.00,6.87,2.4452,99.52,20.69,20.58,0.40,0.40,74.34,11.66,99.68,-2.47,-4.09,-0.005,100.00,100.00,12.884,0.0,00:45,197
197,01:00,20.37,5.32,5.28,71.67,6.77,2.4514,99.63,20.73,20.59,0.42,0.41,77.11,9.91,99.66,-2.37,-3.95,-0.005,100.00,100.00,12.883,0.0,01:00,197
197,01:15,20.29,4.19,4.08,74.54,12.93,2.4422,99.48,20.67,20.53,0.28,0.26,83.81,22.08,99.65,-2.25,-3.11,-0.005,100.00,100.00,12.883,0.0,01:15,197
197,01:30,20.24,4.90,4.83,72.13,9.66,2.4593,99.55,20.79,20.53,0.40,0.38,81.09,16.26,99.64,-2.23,-2.78,-0.006,100.00,100.00,12.883,0.0,01:30,197
197,01:45,20.23,5.33,5.29,70.43,7.48,2.4659,99.57,20.83,20.54,0.45,0.44,76.58,11.11,99.63,-2.42,-2.84,-0.006,100.00,100.00,12.883,0.0,01:45,197
197,02:00,20.23,5.45,5.40,70.96,8.02,2.4688,99.61,20.85,20.56,0.49,0.48,75.93,12.42,99.61,-2.47,-2.72,-0.007,100.00,100.00,12.883,0.0,02:00,197
197,02:15,20.21,5.46,5.41,76.19,7.91,2.4385,99.45,20.65,20.55,0.52,0.51,79.33,10.86,99.60,-2.62,-2.44,-0.007,100.00,100.00,12.883,0.0,02:15,197
197,02:30,20.19,5.44,5.38,78.21,8.39,2.4545,99.57,20.75,20.55,0.61,0.60,81.52,10.28,99.59,-2.67,-2.71,-0.007,100.00,100.00,12.883,0.0,02:30,197
197,02:45,20.18,4.84,4.80,74.79,7.45,2.4432,99.50,20.68,20.55,0.48,0.47,79.64,10.12,99.60,-2.65,-3.90,-0.007,100.00,100.00,12.883,0.0,02:45,197
197,03:00,20.17,5.41,5.36,72.50,7.54,2.4454,99.55,20.70,20.53,0.49,0.48,77.72,12.46,99.60,-2.75,-4.59,-0.007,100.00,100.00,12.883,0.0,03:00,197
197,03:15,20.22,5.01,4.94,66.16,9.74,2.4378,99.56,20.64,20.54,0.43,0.42,67.00,12.42,99.57,-2.76,-7.71,-0.007,100.00,100.00,12.883,0.0,03:15,197
197,03:30,20.20,5.06,5.00,62.31,9.00,2.4354,99.51,20.63,20.57,0.43,0.41,63.74,13.19,99.57,-2.63,-4.00,-0.007,100.00,100.00,12.882,0.0,03:30,197
197,03:45,20.20,4.68,4.61,59.94,9.87,2.4409,99.53,20.66,20.59,0.39,0.38,63.17,13.75,99.58,-2.53,-3.47,-0.008,100.00,100.00,12.882,0.0,03:45,197
197,04:00,20.23,4.75,4.66,59.41,10.66,2.4597,99.53,20.79,20.61,1.13,1.09,58.80,14.02,99.60,-2.42,-3.78,-0.008,100.00,100.00,12.883,0.0,04:00,197
197,04:15,20.29,4.71,4.65,61.19,9.45,2.4581,99.57,20.78,20.66,2.97,2.87,60.22,14.58,99.61,-2.30,-3.36,-0.007,100.00,100.00,12.884,0.0,04:15,197
197,04:30,20.34,5.50,5.43,65.22,9.18,2.4687,99.58,20.84,20.69,3.40,3.30,63.76,14.19,99.60,-1.57,-5.45,-0.007,100.00,100.00,12.884,0.0,04:30,197
197,04:45,20.32,5.65,5.57,66.50,9.24,2.4550,99.52,20.76,20.66,3.22,3.11,63.90,14.33,99.59,1.48,-6.99,-0.007,100.00,100.00,12.884,0.0,04:45,197
197,05:00,20.31,5.31,5.23,65.86,9.82,2.4652,99.52,20.82,20.66,3.27,3.16,63.61,14.85,99.58,5.19,-0.02,-0.007,100.00,100.00,12.883,0.0,05:00,197
197,05:15,20.34,5.51,5.42,65.71,9.99,2.4574,99.46,20.77,20.71,3.19,3.07,64.32,15.78,99.60,11.36,6.13,-0.007,100.00,100.00,12.883,0.0,05:15,197
197,05:30,20.29,5.29,5.20,61.73,10.51,2.4583,99.34,20.78,20.66,3.17,3.08,63.10,13.35,99.59,11.31,6.74,-0.007,100.00,100.00,12.883,0.0,05:30,197
197,05:45,20.08,5.08,4.97,58.94,11.91,2.4501,99.62,20.73,20.50,3.31,3.18,63.26,16.06,99.59,18.24,12.30,-0.008,100.00,100.00,12.883,0.0,05:45,197
197,06:00,19.81,5.49,5.39,59.37,10.49,2.4057,99.47,20.43,20.25,3.77,3.63,63.10,15.39,99.60,26.84,18.34,-0.009,100.00,100.00,12.882,0.0,06:00,197
197,06:15,19.67,5.70,5.62,61.08,9.26,2.3979,99.52,20.38,20.12,3.60,3.47,66.09,15.12,99.60,36.62,25.08,-0.009,100.00,100.00,12.881,0.0,06:15,197
197,06:30,19.64,5.72,5.63,60.56,9.72,2.3634,99.34,20.14,20.09,3.74,3.59,61.93,15.89,99.60,60.99,41.23,-0.009,100.00,100.00,12.871,0.0,06:30,197
197,06:45,19.64,4.82,4.73,61.63,10.80,2.3833,99.29,20.28,20.12,3.14,3.04,68.07,14.46,99.59,75.78,50.85,-0.010,100.00,100.00,12.881,0.0,06:45,197
197,07:00,19.70,5.26,5.16,65.48,10.89,2.3789,99.02,20.25,20.23,3.79,3.65,69.46,15.69,99.58,132.24,86.34,-0.011,100.00,100.00,12.870,0.0,07:00,197
197,07:15,19.89,5.19,5.08,68.40,12.03,2.3996,98.14,20.39,20.46,3.28,3.16,68.79,15.94,99.57,149.44,96.99,-0.012,100.00,100.00,12.876,0.0,07:15,197
197,07:30,20.06,5.65,5.52,72.48,12.46,2.3870,97.10,20.30,20.63,3.97,3.83,71.96,14.99,99.57,204.32,133.53,-0.011,100.00,100.00,12.862,0.0,07:30,197
197,07:45,20.20,5.26,5.13,71.54,12.63,2.3983,95.89,20.38,20.80,3.58,3.45,73.71,15.22,99.58,210.26,140.84,-0.012,100.00,100.00,12.868,0.0,07:45,197
197,08:00,20.36,5.39,5.27,75.99,11.99,2.3935,95.13,20.35,20.97,3.92,3.81,78.64,13.37,99.60,227.45,150.64,-0.012,100.00,100.00,12.853,0.0,08:00,197
197,08:15,20.55,4.73,4.59,70.54,13.93,2.3896,94.02,20.32,21.19,2.62,2.53,77.06,15.20,99.59,255.40,169.44,-0.013,100.00,100.00,12.854,0.0,08:15,197
197,08:30,20.68,4.72,4.55,72.51,15.32,2.4032,93.21,20.41,21.26,2.52,2.44,73.79,14.52,99.61,210.06,139.61,-0.011,100.00,100.00,12.848,0.0,08:30,197
197,08:45,20.75,4.52,4.38,68.94,14.15,2.3823,92.54,20.27,21.34,0.99,0.93,69.58,19.05,99.61,188.03,126.27,-0.012,100.00,100.00,12.841,0.0,08:45,197
197,09:00,20.88,4.94,4.83,72.25,12.10,2.3979,92.09,20.37,21.44,0.33,0.32,68.81,15.37,99.60,181.72,119.72,-0.011,100.00,100.00,12.831,0.0,09:00,197
197,09:15,21.09,4.39,4.23,71.86,15.70,2.3824,90.85,20.27,21.64,0.31,0.29,72.62,16.34,99.60,218.81,144.65,-0.011,100.00,100.00,12.829,0.0,09:15,197
197,09:30,21.50,4.93,4.75,73.86,15.52,2.3901,88.58,20.32,22.11,0.98,0.94,71.88,16.86,99.60,381.63,248.96,-0.012,100.00,100.00,12.825,0.0,09:30,197
197,09:45,21.88,6.21,6.08,77.51,11.65,2.4157,85.98,20.49,22.65,4.95,4.78,74.97,14.90,99.59,608.35,407.00,-0.015,100.00,100.00,12.817,0.0,09:45,197
197,10:00,22.04,6.33,6.22,81.96,10.25,2.4167,85.50,20.50,22.82,4.55,4.39,78.55,15.59,99.61,568.25,383.18,-0.016,100.00,100.00,12.808,0.0,10:00,197
197,10:15,22.28,5.82,5.61,84.25,15.11,2.4234,84.58,20.55,23.05,4.69,4.54,82.60,14.29,99.63,437.19,291.36,-0.015,100.00,100.00,12.805,0.0,10:15,197
197,10:30,22.43,4.95,4.76,75.83,15.79,2.4452,84.55,20.69,23.16,3.86,3.68,71.97,17.45,99.66,393.47,260.82,-0.015,100.00,100.00,12.796,0.0,10:30,197
197,10:45,22.25,5.37,5.22,69.68,13.44,2.4177,84.88,20.51,22.93,4.38,4.16,67.34,17.96,99.68,415.87,274.47,-0.014,100.00,100.00,12.782,0.0,10:45,197
197,11:00,22.35,4.72,4.53,70.85,15.92,2.4416,84.82,20.67,23.12,3.92,3.74,68.73,17.50,99.68,489.38,326.02,-0.015,100.00,100.00,12.781,0.0,11:00,197
197,11:15,22.41,4.62,4.36,78.10,19.15,2.4457,84.72,20.69,23.21,3.88,3.61,70.92,21.24,99.67,483.33,314.64,-0.016,100.00,100.00,12.768,0.0,11:15,197
197,11:30,22.49,4.61,4.31,82.75,20.50,2.4433,84.37,20.68,23.22,3.85,3.60,81.74,20.56,99.68,358.49,237.73,-0.015,100.00,100.00,12.762,0.0,11:30,197
197,11:45,22.53,4.32,4.12,73.40,17.37,2.4443,84.36,20.68,23.19,3.59,3.35,68.05,20.71,99.68,387.02,249.85,-0.013,100.00,100.00,12.760,0.0,11:45,197
197,12:00,22.91,3.74,3.51,71.75,19.88,2.4627,82.35,20.80,23.70,3.66,3.48,70.68,18.11,99.67,664.83,444.31,-0.016,100.00,100.00,12.757,0.0,12:00,197
197,12:15,22.95,3.45,3.17,56.97,22.82,2.4795,82.22,20.92,23.85,3.33,3.11,44.09,20.39,99.67,707.60,467.11,-0.018,100.00,100.00,12.752,0.0,12:15,197
197,12:30,23.24,3.67,3.38,68.86,22.96,2.4842,80.14,20.95,24.20,3.72,3.38,53.23,24.27,99.68,739.71,493.20,-0.019,100.00,100.00,12.738,0.0,12:30,197
197,12:45,23.15,3.66,3.32,69.35,24.97,2.4665,81.81,20.83,23.84,3.53,3.27,61.48,22.14,99.69,364.82,237.87,-0.014,100.00,100.00,12.731,0.0,12:45,197
197,13:00,22.95,3.69,3.40,46.80,22.50,2.4597,83.00,20.79,23.60,3.11,2.92,38.84,20.00,99.68,327.69,205.40,-0.013,100.00,100.00,12.728,0.0,13:00,197
197,13:15,22.58,4.14,4.02,41.63,13.55,2.4472,83.89,20.70,23.29,3.56,3.40,41.77,17.30,99.65,352.72,220.41,-0.014,100.00,100.00,12.727,0.0,13:15,197
197,13:30,22.58,4.01,3.86,50.91,15.54,2.4426,83.45,20.68,23.39,3.56,3.39,47.06,17.96,99.64,561.53,356.75,-0.016,100.00,100.00,12.734,0.0,13:30,197
197,13:45,22.64,4.44,4.26,45.33,16.36,2.4480,81.60,20.71,23.63,4.16,4.00,39.67,16.10,99.63,832.60,542.20,-0.020,100.00,100.00,12.725,0.0,13:45,197
197,14:00,22.85,3.80,3.61,46.08,18.16,2.4306,80.62,20.59,23.80,4.22,4.04,41.02,16.44,99.64,844.03,554.47,-0.019,100.00,100.00,12.720,0.0,14:00,197
197,14:15,22.56,4.19,3.96,46.93,19.02,2.4124,82.27,20.47,23.41,3.67,3.46,48.73,19.42,99.65,430.98,261.04,-0.017,100.00,100.00,12.713,0.0,14:15,197
197,14:30,22.69,4.26,4.03,46.49,18.86,2.4132,81.06,20.48,23.66,3.39,3.21,47.30,18.97,99.64,661.47,417.66,-0.019,100.00,100.00,12.705,0.0,14:30,197
197,14:45,22.92,4.36,4.16,60.95,17.36,2.4146,79.85,20.49,23.84,3.62,3.37,58.54,21.19,99.64,651.94,405.08,-0.018,100.00,100.00,12.703,0.0,14:45,197
197,15:00,23.11,3.60,3.32,56.52,22.67,2.4146,79.22,20.48,24.02,3.48,3.24,45.69,21.18,99.65,680.57,413.29,-0.018,100.00,100.00,12.703,0.0,15:00,197
197,15:15,23.17,4.14,3.83,55.65,22.20,2.3917,78.34,20.34,24.11,3.74,3.52,50.74,19.82,99.64,690.63,418.24,-0.019,100.00,100.00,12.701,0.0,15:15,197
197,15:30,23.20,4.05,3.81,50.58,19.64,2.3935,77.89,20.34,24.15,3.94,3.72,48.62,19.16,99.64,682.35,405.65,-0.019,100.00,100.00,12.693,0.0,15:30,197
197,15:45,23.24,3.84,3.57,51.25,21.48,2.3674,77.51,20.17,24.11,3.76,3.59,46.14,17.67,99.65,603.33,354.81,-0.017,100.00,100.00,12.685,0.0,15:45,197
197,16:00,22.73,4.27,4.11,36.72,15.26,2.3485,79.59,20.03,23.44,3.39,3.21,40.96,18.51,99.66,315.63,181.17,-0.014,100.00,100.00,12.687,0.0,16:00,197
197,16:15,22.78,4.09,3.88,60.70,18.17,2.3462,79.61,20.02,23.53,3.31,3.14,60.01,18.74,99.63,321.69,196.27,-0.015,100.00,100.00,12.689,0.0,16:15,197
197,16:30,22.50,4.04,3.87,46.76,17.04,2.3196,80.75,19.84,23.16,3.38,3.20,53.14,19.12,99.62,250.14,155.35,-0.013,100.00,100.00,12.693,0.0,16:30,197
197,16:45,22.45,4.11,3.94,34.51,16.43,2.3337,80.85,19.94,23.18,2.80,2.67,38.99,17.48,99.61,342.09,206.24,-0.015,100.00,100.00,12.695,0.0,16:45,197
197,17:00,22.36,4.24,4.01,52.43,18.90,2.3107,80.70,19.78,23.13,2.69,2.54,52.33,18.70,99.61,273.54,157.79,-0.015,100.00,100.00,12.703,0.0,17:00,197
197,17:15,22.00,4.06,3.87,39.79,17.66,2.3101,82.89,19.77,22.58,2.62,2.52,43.89,16.12,99.60,157.02,86.87,-0.012,100.00,100.00,12.704,0.0,17:15,197
197,17:30,22.00,4.36,4.16,51.22,17.12,2.2973,82.16,19.68,22.69,2.95,2.80,58.71,18.18,99.59,278.21,154.50,-0.014,100.00,100.00,12.710,0.0,17:30,197
197,17:45,21.85,4.35,4.09,52.53,19.72,2.2714,81.71,19.50,22.55,3.17,3.01,55.42,18.23,99.58,195.82,101.54,-0.014,100.00,100.00,12.716,0.0,17:45,197
197,18:00,21.34,4.29,4.17,36.12,13.72,2.2570,84.43,19.39,21.88,3.15,3.03,45.47,16.05,99.57,71.81,33.20,-0.011,100.00,100.00,12.726,0.0,18:00,197
197,18:15,21.08,3.84,3.71,54.05,14.80,2.2541,85.87,19.38,21.63,2.87,2.74,53.42,17.39,99.54,55.78,30.76,-0.011,100.00,100.00,12.731,0.0,18:15,197
197,18:30,20.93,3.19,3.07,49.37,15.60,2.2441,86.33,19.30,21.48,2.50,2.38,50.51,18.16,99.53,30.03,15.52,-0.011,100.00,100.00,12.737,0.0,18:30,197
197,18:45,20.86,3.39,3.32,50.77,11.49,2.2276,86.21,19.18,21.35,2.49,2.38,55.14,17.13,99.52,12.24,4.92,-0.010,100.00,100.00,12.752,0.0,18:45,197
197,19:00,20.78,3.13,3.04,49.85,14.30,2.2048,86.10,19.02,21.28,2.20,2.10,63.22,17.49,99.50,7.97,1.76,-0.010,100.00,100.00,12.766,0.0,19:00,197
